Column,loan_amnt,funded_amnt,int_rate,installment,grade,emp_length,annual_inc,loan_status,purpose,addr_state,last_pymnt_amnt,avg_cur_bal,num_actv_rev_tl
63,21775,21775,17.97,786.9,4,3.0,150000.0,Charged Off,debt_consolidation,GA,0.0,1646.0,4
64,20000,20000,14.74,690.77,5,10.0,145000.0,Fully Paid,debt_consolidation,OR,629.62,45270.0,7
65,16500,16500,12.4,551.2,6,6.0,97000.0,Fully Paid,debt_consolidation,OR,16811.76,40514.0,5
66,20000,20000,20.0,743.28,4,,114146.0,Fully Paid,debt_consolidation,AZ,20233.33,10808.0,3
67,29500,29500,14.74,697.79,5,10.0,80000.0,Fully Paid,debt_consolidation,NC,29922.06,11012.0,4
68,12600,12600,7.02,389.17,7,10.0,50000.0,Fully Paid,debt_consolidation,OK,12617.22,7023.0,2
69,40000,40000,8.19,814.7,7,6.0,176000.0,Fully Paid,debt_consolidation,VA,40118.3,45391.0,4
70,3000,3000,8.19,94.28,7,10.0,105000.0,Fully Paid,debt_consolidation,MA,2946.83,10813.0,15
71,5000,5000,8.19,157.13,7,,96000.0,Fully Paid,debt_consolidation,GA,5056.32,40430.0,4
72,22000,22000,8.19,691.33,7,1.0,103000.0,Fully Paid,debt_consolidation,VA,22025.93,6531.0,6
73,1000,1000,8.19,31.43,7,10.0,65000.0,Fully Paid,debt_consolidation,NC,1006.6,39393.0,4
74,12950,12950,22.5,497.93,4,1.0,47000.0,Fully Paid,debt_consolidation,MI,12991.93,8260.0,4
75,1500,1500,11.02,49.13,6,2.0,28000.0,Fully Paid,debt_consolidation,KS,1516.07,2589.0,3
80,18000,18000,11.71,595.37,6,1.0,48500.0,Fully Paid,debt_consolidation,WI,18042.45,2922.0,5
83,10000,10000,11.02,217.53,6,4.0,94000.0,Fully Paid,debt_consolidation,LA,2063.84,7786.0,4
85,6000,6000,11.02,196.49,6,10.0,170000.0,Fully Paid,debt_consolidation,CA,6065.86,42114.0,6
86,8000,8000,20.0,297.31,4,2.0,130000.0,Fully Paid,debt_consolidation,UT,8255.23,25449.0,4
88,6025,6025,15.57,210.55,5,,67000.0,Fully Paid,debt_consolidation,MA,6045.38,2652.0,8
90,30000,30000,13.9,1023.88,5,10.0,250000.0,Charged Off,debt_consolidation,CA,0.0,68779.0,5
91,26000,26000,13.08,592.65,6,1.0,50000.0,Fully Paid,debt_consolidation,PA,26375.55,30238.0,3
95,4000,4000,28.8,167.19,4,9.0,57500.0,Fully Paid,debt_consolidation,TX,4133.72,1720.0,7
97,15000,15000,17.19,374.33,5,2.0,100000.0,Fully Paid,debt_consolidation,NM,3679.7,16184.0,14
98,20000,20000,17.19,499.1,5,,46000.0,Fully Paid,debt_consolidation,GA,20200.55,5428.0,5
99,20000,20000,11.71,441.97,6,2.0,200000.0,Charged Off,debt_consolidation,WA,0.0,1915.0,5
104,12000,12000,12.4,400.87,6,3.0,53000.0,Fully Paid,debt_consolidation,NJ,12058.21,1779.0,5
109,6000,6000,28.8,250.79,4,7.0,63000.0,Fully Paid,debt_consolidation,PA,6129.6,5600.0,5
110,26225,26225,7.56,816.49,7,10.0,118200.0,Fully Paid,debt_consolidation,PA,26263.55,9315.0,2
111,20000,20000,28.8,835.94,4,10.0,51000.0,Fully Paid,debt_consolidation,NV,20052.8,14320.0,7
115,18000,18000,12.4,404.05,6,10.0,46000.0,Fully Paid,debt_consolidation,CT,18099.2,20271.0,6
117,18000,18000,20.0,668.95,4,6.0,100000.0,Fully Paid,debt_consolidation,IN,18250.0,34897.0,3
120,8000,8000,13.9,273.04,5,5.0,50000.0,Fully Paid,debt_consolidation,MO,8049.42,5378.0,6
121,16500,16500,12.4,370.38,6,9.0,35000.0,Fully Paid,debt_consolidation,OH,16676.18,5791.0,4
124,21825,21825,22.5,839.17,4,,45000.0,Fully Paid,debt_consolidation,PA,21870.01,3458.0,7
125,12500,12500,8.81,396.4,7,,25000.0,Fully Paid,debt_consolidation,GA,2560.15,1122.0,4
126,17600,17600,28.8,556.52,4,9.0,40000.0,Fully Paid,debt_consolidation,NC,17647.31,4585.0,2
127,40000,40000,11.02,870.1,6,3.0,500000.0,Fully Paid,debt_consolidation,MA,40257.13,173899.0,1
129,20000,20000,12.4,668.12,6,10.0,104720.0,Fully Paid,debt_consolidation,CA,20336.34,5645.0,10
131,5000,5000,8.19,157.13,7,3.0,88000.0,Fully Paid,debt_consolidation,VA,5008.75,4578.0,2
132,6000,6000,20.0,222.99,4,10.0,51600.0,Fully Paid,debt_consolidation,TN,6076.67,2940.0,2
134,6000,6000,7.02,185.32,7,10.0,55000.0,Fully Paid,debt_consolidation,MN,6032.76,35845.0,3
135,35000,35000,17.19,873.42,5,10.0,94000.0,Fully Paid,debt_consolidation,CT,35056.15,3729.0,5
138,10000,10000,16.4,353.55,5,10.0,125000.0,Fully Paid,debt_consolidation,MD,10265.91,9307.0,3
139,30000,30000,12.4,673.42,6,,85000.0,Fully Paid,debt_consolidation,MI,30058.69,4852.0,6
141,4800,4800,14.74,165.79,5,10.0,96000.0,Fully Paid,debt_consolidation,KS,4885.86,7916.0,5
143,20000,20000,8.81,634.23,7,10.0,100000.0,Charged Off,debt_consolidation,OK,634.23,10782.0,4
146,12000,12000,14.74,414.46,5,10.0,52000.0,Fully Paid,debt_consolidation,NY,12272.3,1580.0,6
148,24000,24000,11.02,522.06,6,4.0,75000.0,Fully Paid,debt_consolidation,NJ,24023.14,1197.0,8
149,20000,20000,10.33,428.2,6,,100000.0,Fully Paid,debt_consolidation,NM,20018.94,19324.0,6
151,10000,10000,20.0,264.94,4,10.0,43000.0,Fully Paid,debt_consolidation,NJ,10083.33,1587.0,5
152,4500,4500,10.33,145.91,6,6.0,105000.0,Fully Paid,debt_consolidation,CA,4566.47,33134.0,4
154,7000,7000,16.4,247.49,5,7.0,91000.0,Fully Paid,debt_consolidation,NJ,7031.89,11738.0,12
155,30000,30000,20.0,794.82,4,1.0,170000.0,Fully Paid,debt_consolidation,MO,30927.86,16712.0,12
156,5000,5000,11.02,163.75,6,2.0,65000.0,Fully Paid,debt_consolidation,AZ,5083.28,20739.0,3
157,18000,18000,8.19,565.64,7,1.0,88000.0,Fully Paid,debt_consolidation,MD,32.67,1865.0,6
158,10000,10000,16.4,353.55,5,1.0,82000.0,Fully Paid,debt_consolidation,WI,10015.31,28037.0,4
161,8000,8000,11.71,264.61,6,10.0,30000.0,Charged Off,debt_consolidation,TX,279.61,3772.0,4
162,5000,5000,13.9,170.65,5,1.0,52000.0,Charged Off,debt_consolidation,HI,170.65,2162.0,6
163,22000,22000,13.9,510.77,5,10.0,100000.0,Fully Paid,debt_consolidation,PA,22194.37,14035.0,6
166,2500,2500,7.56,77.84,7,10.0,41000.0,Fully Paid,debt_consolidation,OR,101.81,26059.0,2
171,14500,14500,13.9,494.88,5,10.0,61000.0,Fully Paid,debt_consolidation,NJ,14639.97,1689.0,5
172,7000,7000,7.56,217.94,7,9.0,147000.0,Fully Paid,debt_consolidation,HI,7004.78,3386.0,5
174,15000,15000,15.57,361.36,5,10.0,145000.0,Fully Paid,debt_consolidation,NJ,15021.41,17043.0,3
176,9000,9000,7.56,280.21,7,8.0,83000.0,Fully Paid,debt_consolidation,NC,9032.13,64480.0,2
179,25000,25000,28.8,1044.93,4,9.0,108000.0,Fully Paid,debt_consolidation,MD,26091.1,20138.0,6
180,19200,19200,16.4,471.0,5,1.0,92000.0,Charged Off,debt_consolidation,CA,0.0,73.0,2
181,26450,26450,15.57,637.19,5,10.0,58780.0,Fully Paid,debt_consolidation,MD,26593.63,33749.0,7
183,7700,7700,6.46,235.86,7,7.0,90000.0,Fully Paid,debt_consolidation,TX,7738.69,44092.0,2
184,28000,28000,22.5,781.32,4,9.0,102000.0,Fully Paid,debt_consolidation,WV,28092.75,6331.0,3
185,2000,2000,22.5,76.9,4,,18000.0,Charged Off,debt_consolidation,CA,76.9,1458.0,4
186,5000,5000,13.08,168.67,6,,50000.0,Fully Paid,debt_consolidation,OH,5076.12,1634.0,5
190,10000,10000,28.8,417.97,4,,61000.0,Fully Paid,debt_consolidation,CA,10381.44,3384.0,6
193,15000,15000,10.33,486.34,6,3.0,70000.0,Fully Paid,debt_consolidation,TX,485.77,2167.0,3
194,15000,15000,20.0,397.41,4,2.0,83000.0,Fully Paid,debt_consolidation,CA,15332.51,34900.0,4
195,12000,12000,13.9,278.6,5,2.0,233452.0,Charged Off,debt_consolidation,MO,278.6,3227.0,9
196,35000,35000,17.97,1264.81,4,1.0,78500.0,Fully Paid,debt_consolidation,AR,35092.6,24373.0,10
198,6000,6000,22.5,230.7,4,2.0,180000.0,Fully Paid,debt_consolidation,CA,6167.64,54120.0,6
200,24000,24000,20.0,891.93,4,7.0,72000.0,Fully Paid,debt_consolidation,MO,24700.38,11435.0,5
201,5000,5000,7.56,155.67,7,6.0,70000.0,Charged Off,debt_consolidation,MO,5029.4,14194.0,4
202,1000,1000,12.4,33.41,6,,48600.0,Fully Paid,debt_consolidation,NY,1003.79,3008.0,9
203,20000,20000,20.0,529.88,4,10.0,98000.0,Charged Off,debt_consolidation,NY,0.0,389.0,3
204,2200,2200,20.0,81.76,4,1.0,45000.0,Charged Off,debt_consolidation,UT,81.76,18172.0,2
207,14000,14000,13.9,477.81,5,9.0,82000.0,Fully Paid,debt_consolidation,MA,14075.68,3479.0,7
209,7200,7200,20.0,267.58,4,2.0,50000.0,Charged Off,debt_consolidation,OH,0.0,14023.0,4
211,10000,10000,11.02,327.49,6,10.0,29286.0,Fully Paid,debt_consolidation,VA,10016.07,8333.0,7
213,35000,35000,17.97,888.2,4,10.0,103000.0,Fully Paid,debt_consolidation,TX,35092.6,10933.0,6
220,20000,20000,11.71,661.52,6,1.0,425000.0,Charged Off,debt_consolidation,SC,661.52,24860.0,6
221,10000,10000,15.57,240.91,5,10.0,125008.0,Fully Paid,debt_consolidation,TX,10142.58,5567.0,7
222,27875,27875,17.19,996.46,5,4.0,133000.0,Fully Paid,debt_consolidation,CT,28391.54,14829.0,14
224,2525,2525,17.19,90.27,5,1.0,24000.0,Fully Paid,debt_consolidation,OH,2509.76,2372.0,7
226,3500,3500,16.4,123.75,5,10.0,51000.0,Charged Off,debt_consolidation,WA,123.75,5260.0,2
228,20000,20000,13.9,682.59,5,1.0,60000.0,Fully Paid,debt_consolidation,AR,20299.6,12691.0,8
229,32000,32000,17.19,798.56,5,1.0,30000.0,Fully Paid,debt_consolidation,NC,32158.23,40203.0,4
230,30000,30000,10.33,642.3,6,7.0,38997.0,Fully Paid,debt_consolidation,NC,30343.23,19.0,1
234,18000,18000,16.4,441.56,5,,67152.0,Charged Off,debt_consolidation,VA,0.0,3288.0,1
235,32000,32000,15.57,770.89,5,10.0,275000.0,Charged Off,debt_consolidation,NY,0.0,5245.0,6
236,7000,7000,12.4,233.84,6,,37600.0,Charged Off,debt_consolidation,MA,467.68,1045.0,3
237,15000,15000,20.0,557.46,4,2.0,48000.0,Fully Paid,debt_consolidation,CA,14899.09,1934.0,6
239,17000,17000,8.81,539.1,7,5.0,360000.0,Fully Paid,debt_consolidation,WA,16731.22,19833.0,5
240,25000,25000,17.19,623.88,5,1.0,65000.0,Fully Paid,debt_consolidation,IN,25310.38,3072.0,6
241,20000,20000,20.0,529.88,4,10.0,40000.0,Fully Paid,debt_consolidation,LA,20200.0,2331.0,8
242,14525,14525,15.57,349.91,5,2.0,39000.0,Fully Paid,debt_consolidation,MA,14594.1,22017.0,2
245,20000,20000,16.4,490.63,5,4.0,80000.0,Fully Paid,debt_consolidation,NJ,20381.48,9557.0,11
247,10000,10000,20.0,264.94,4,5.0,47000.0,Fully Paid,debt_consolidation,FL,10072.2,3142.0,4
248,11000,11000,6.46,336.94,7,10.0,100000.0,Fully Paid,debt_consolidation,MO,11103.47,57205.0,3
253,8000,8000,14.74,276.31,5,5.0,20000.0,Fully Paid,debt_consolidation,FL,48.04,3131.0,6
254,40000,40000,17.19,1429.9,5,1.0,73600.0,Charged Off,debt_consolidation,WA,1429.9,17988.0,11
255,30000,30000,14.74,709.62,5,8.0,52000.0,Fully Paid,debt_consolidation,GA,30502.08,5695.0,4
256,11500,11500,8.81,364.69,7,7.0,45000.0,Fully Paid,debt_consolidation,MO,11514.58,3687.0,3
257,20000,20000,13.9,682.59,5,6.0,60000.0,Fully Paid,debt_consolidation,IN,20040.0,8378.0,2
259,4400,4400,22.5,169.18,4,10.0,51480.0,Charged Off,debt_consolidation,NY,169.18,1999.0,5
262,37900,37900,6.46,1160.91,7,10.0,109000.0,Fully Paid,debt_consolidation,NH,38208.9,3706.0,9
263,10000,10000,14.74,236.54,5,10.0,120000.0,Fully Paid,debt_consolidation,TX,10143.31,5634.0,6
265,12000,12000,13.08,404.79,6,10.0,75000.0,Fully Paid,debt_consolidation,LA,12022.45,2787.0,13
266,12000,12000,8.19,377.09,7,6.0,110000.0,Charged Off,debt_consolidation,MA,377.09,10856.0,6
267,2200,2200,14.74,75.99,5,5.0,140000.0,Charged Off,debt_consolidation,OH,75.99,5267.0,10
268,3200,3200,13.9,109.22,5,4.0,25000.0,Fully Paid,debt_consolidation,LA,3218.53,1045.0,6
274,6000,6000,22.5,230.7,4,3.0,40000.0,Fully Paid,debt_consolidation,CA,118.75,5300.0,3
275,35000,35000,7.56,1089.69,7,10.0,128000.0,Charged Off,debt_consolidation,PA,1089.69,41351.0,3
277,14400,14400,15.57,503.21,5,6.0,74500.0,Fully Paid,debt_consolidation,WA,14480.96,4587.0,7
282,12000,12000,17.97,433.65,4,10.0,140000.0,Fully Paid,debt_consolidation,AR,12214.88,4388.0,11
286,6000,6000,28.8,250.79,4,10.0,43000.0,Fully Paid,debt_consolidation,FL,6024.86,4858.0,4
287,12000,12000,15.57,419.35,5,10.0,65000.0,Fully Paid,debt_consolidation,OH,12145.32,22472.0,3
288,26400,26400,20.0,699.44,4,10.0,246600.0,Fully Paid,debt_consolidation,AL,26475.97,12747.0,9
290,30000,30000,18.94,1098.78,4,1.0,300000.0,Fully Paid,debt_consolidation,TX,29929.07,15650.0,11
292,5950,5950,17.19,212.7,5,10.0,150000.0,Charged Off,debt_consolidation,MS,0.0,57991.0,4
298,14000,14000,13.08,319.12,6,7.0,121000.0,Charged Off,debt_consolidation,TX,654.2,28290.0,3
300,10000,10000,14.74,345.39,5,10.0,75000.0,Charged Off,debt_consolidation,FL,345.39,15407.0,7
302,25000,25000,20.0,662.35,4,10.0,100000.0,Fully Paid,debt_consolidation,CA,25291.67,44203.0,6
304,8000,8000,25.0,318.08,4,6.0,40000.0,Fully Paid,debt_consolidation,NY,11.11,3189.0,12
305,9000,9000,11.71,297.69,6,1.0,53500.0,Fully Paid,debt_consolidation,PA,9093.54,3130.0,3
306,18000,18000,22.5,692.1,4,5.0,52000.0,Fully Paid,debt_consolidation,CA,18421.83,1700.0,5
307,2000,2000,12.4,66.82,6,2.0,55000.0,Fully Paid,debt_consolidation,CA,1116.79,32258.0,1
311,9000,9000,28.8,376.18,4,1.0,27252.0,Fully Paid,debt_consolidation,OH,9122.4,3297.0,4
312,15000,15000,11.71,496.14,6,3.0,65000.0,Fully Paid,debt_consolidation,IL,15025.27,41834.0,4
313,22000,22000,14.74,520.39,5,10.0,150000.0,Charged Off,debt_consolidation,CA,0.0,198765.0,2
314,18000,18000,8.81,570.81,7,10.0,40000.0,Charged Off,debt_consolidation,PA,0.0,9415.0,14
315,10000,10000,7.02,308.87,7,2.0,236000.0,Fully Paid,debt_consolidation,CA,10109.83,19775.0,5
318,5000,5000,20.0,185.82,4,1.0,95000.0,Charged Off,debt_consolidation,TX,350.0,3974.0,2
319,5400,5400,13.9,184.3,5,3.0,60000.0,Fully Paid,debt_consolidation,NJ,0.76,539.0,4
320,32000,32000,8.19,1005.58,7,,120000.0,Fully Paid,debt_consolidation,CA,32203.84,2688.0,3
321,6500,6500,11.71,215.0,6,10.0,36400.0,Fully Paid,debt_consolidation,AL,6418.44,1369.0,8
323,25000,25000,13.9,853.23,5,10.0,70000.0,Fully Paid,debt_consolidation,VA,25031.85,23386.0,12
325,40000,40000,8.19,814.7,7,1.0,500000.0,Fully Paid,debt_consolidation,IN,40030.58,94982.0,7
326,6000,6000,10.33,194.54,6,10.0,58000.0,Fully Paid,debt_consolidation,GA,6041.32,1502.0,5
329,2750,2750,20.0,102.2,4,10.0,72000.0,Fully Paid,debt_consolidation,OH,2794.31,54304.0,3
332,23500,23500,11.71,777.29,6,3.0,84000.0,Fully Paid,debt_consolidation,CA,23524.84,15831.0,13
334,16500,16500,15.57,397.49,5,10.0,72000.0,Fully Paid,debt_consolidation,AZ,16699.82,29005.0,4
335,15000,15000,10.33,486.34,6,1.0,102000.0,Fully Paid,debt_consolidation,NJ,15246.77,6745.0,4
337,8000,8000,8.19,251.4,7,10.0,47000.0,Fully Paid,debt_consolidation,NY,8016.38,1633.0,4
339,20000,20000,25.0,795.2,4,2.0,15600.0,Fully Paid,debt_consolidation,NY,20045.83,610.0,4
340,10000,10000,17.19,249.55,5,,34000.0,Fully Paid,debt_consolidation,IN,10171.82,19769.0,3
341,2300,2300,13.08,77.59,6,,60000.0,Fully Paid,debt_consolidation,TX,2339.69,1501.0,10
342,10000,10000,28.8,316.21,4,1.0,36000.0,Fully Paid,debt_consolidation,IL,10224.0,3670.0,3
345,8000,8000,16.4,282.84,5,6.0,38000.0,Fully Paid,debt_consolidation,NY,5615.49,1342.0,3
348,30000,30000,13.9,696.5,5,9.0,62000.0,Fully Paid,debt_consolidation,CT,30038.92,35066.0,1
349,15000,15000,20.0,557.46,4,1.0,77000.0,Charged Off,debt_consolidation,NY,557.46,1957.0,3
351,30000,30000,11.71,662.95,6,10.0,44000.0,Charged Off,debt_consolidation,NH,662.95,14575.0,5
353,25000,25000,25.0,994.0,4,10.0,68000.0,Fully Paid,debt_consolidation,MO,25057.29,12479.0,5
354,30000,30000,17.19,1072.43,5,7.0,75000.0,Charged Off,debt_consolidation,NJ,1072.43,2045.0,22
359,17500,17500,13.08,590.32,6,3.0,98000.0,Fully Paid,debt_consolidation,NC,17678.03,32230.0,9
360,30000,30000,20.0,1114.91,4,10.0,137512.0,Fully Paid,debt_consolidation,VA,30109.4,10717.0,2
361,9600,9600,13.9,327.64,5,6.0,56000.0,Charged Off,debt_consolidation,VA,327.64,4500.0,4
362,3000,3000,17.97,108.42,4,1.0,45000.0,Fully Paid,debt_consolidation,MD,3050.79,3302.0,2
363,15000,15000,13.9,511.94,5,2.0,67900.0,Charged Off,debt_consolidation,VA,511.94,3370.0,6
365,3500,3500,6.46,107.21,7,1.0,50000.0,Fully Paid,debt_consolidation,TX,3526.8,37519.0,1
367,6400,6400,16.4,226.28,5,2.0,28000.0,Fully Paid,debt_consolidation,NY,6409.62,4832.0,2
369,1250,1250,28.9,52.32,3,,14400.0,Fully Paid,debt_consolidation,WA,1298.83,206.0,7
370,19000,19000,20.0,503.39,4,3.0,65000.0,Fully Paid,debt_consolidation,GA,19619.77,5778.0,5
372,16175,16175,11.71,535.01,6,6.0,106000.0,Fully Paid,debt_consolidation,VA,97.63,28688.0,5
373,24000,24000,17.97,867.3,4,1.0,93000.0,Charged Off,debt_consolidation,NJ,0.0,4783.0,7
375,5000,5000,7.56,155.67,7,2.0,38000.0,Fully Paid,debt_consolidation,NH,5011.8,18749.0,1
376,25000,25000,16.4,883.88,5,1.0,60000.0,Charged Off,debt_consolidation,NV,883.88,3533.0,7
377,7000,7000,20.0,260.15,4,1.0,35000.0,Fully Paid,debt_consolidation,NY,7066.11,1350.0,4
378,9000,9000,11.71,297.69,6,10.0,125000.0,Fully Paid,debt_consolidation,MN,9090.68,12402.0,10
383,40000,40000,13.9,928.66,5,6.0,87000.0,Charged Off,debt_consolidation,NY,928.66,6645.0,2
386,6000,6000,7.02,185.32,7,4.0,40000.0,Fully Paid,debt_consolidation,CO,6026.91,50527.0,1
387,20000,20000,28.8,632.41,4,5.0,53000.0,Fully Paid,debt_consolidation,OH,20064.0,6488.0,13
388,30000,30000,17.19,1072.43,5,5.0,97000.0,Charged Off,debt_consolidation,NY,1072.43,4833.0,4
389,8500,8500,17.19,303.86,5,1.0,125000.0,Charged Off,debt_consolidation,MA,303.86,67362.0,3
392,40000,40000,12.4,897.89,6,1.0,160000.0,Fully Paid,debt_consolidation,TX,40590.27,83574.0,1
393,30000,30000,7.56,934.02,7,10.0,89000.0,Fully Paid,debt_consolidation,GA,30020.16,27405.0,4
394,25000,25000,22.5,961.25,4,10.0,108000.0,Fully Paid,debt_consolidation,NY,25051.56,21255.0,3
395,15000,15000,7.02,463.3,7,1.0,165000.0,Fully Paid,debt_consolidation,NJ,14170.77,2260.0,6
396,8000,8000,8.19,251.4,7,1.0,150000.0,Fully Paid,debt_consolidation,FL,7867.3,3358.0,7
401,3200,3200,11.71,105.85,6,10.0,36000.0,Charged Off,debt_consolidation,CO,0.0,3730.0,3
402,22625,22625,15.57,790.64,5,10.0,145000.0,Fully Paid,debt_consolidation,MI,22771.78,14288.0,4
404,12000,12000,8.19,377.09,7,9.0,114000.0,Fully Paid,debt_consolidation,MI,29.29,25034.0,3
407,14000,14000,16.4,494.97,5,10.0,71400.0,Fully Paid,debt_consolidation,MN,14363.08,3468.0,7
408,12000,12000,15.57,419.35,5,10.0,150000.0,Fully Paid,debt_consolidation,PA,11403.92,10047.0,20
410,16800,16800,17.97,607.11,4,10.0,125000.0,Fully Paid,debt_consolidation,WA,16714.81,25464.0,5
411,25000,25000,8.19,785.61,7,9.0,150000.0,Fully Paid,debt_consolidation,FL,25143.47,8482.0,3
413,16000,16000,13.9,546.07,5,10.0,150000.0,Fully Paid,debt_consolidation,FL,16264.91,43977.0,5
414,22000,22000,11.02,478.56,6,10.0,66000.0,Fully Paid,debt_consolidation,TX,22388.23,22504.0,6
418,18675,18675,28.8,590.51,4,1.0,40000.0,Fully Paid,debt_consolidation,FL,18755.08,26041.0,7
419,12000,12000,11.71,396.92,6,10.0,47000.0,Fully Paid,debt_consolidation,GA,12020.92,1987.0,3
421,25000,25000,11.02,543.81,6,10.0,150000.0,Fully Paid,debt_consolidation,CA,25418.5,20724.0,4
422,6000,6000,15.57,209.68,5,2.0,18000.0,Fully Paid,debt_consolidation,CA,6059.69,34363.0,6
423,10000,10000,17.97,361.38,4,4.0,80000.0,Charged Off,debt_consolidation,CA,361.38,17376.0,1
424,4800,4800,10.33,155.63,6,4.0,56000.0,Fully Paid,debt_consolidation,TX,38.68,4676.0,2
425,9400,9400,7.56,292.66,7,10.0,65000.0,Fully Paid,debt_consolidation,PA,3754.35,24736.0,1
427,4000,4000,20.0,148.66,4,9.0,140000.0,Fully Paid,debt_consolidation,FL,4028.89,9919.0,10
428,4200,4200,11.02,137.55,6,,35000.0,Fully Paid,debt_consolidation,MD,4203.86,1951.0,3
429,20500,20500,12.4,684.82,6,10.0,110000.0,Charged Off,debt_consolidation,KS,0.0,19265.0,3
430,32000,32000,17.97,812.07,4,10.0,82500.0,Fully Paid,debt_consolidation,KY,32479.2,7143.0,0
431,10000,10000,20.0,264.94,4,10.0,57000.0,Fully Paid,debt_consolidation,NY,10133.33,15906.0,1
433,20000,20000,13.9,464.33,5,5.0,87000.0,Fully Paid,debt_consolidation,MN,17459.32,3733.0,3
434,15000,15000,16.4,530.33,5,10.0,110000.0,Fully Paid,debt_consolidation,AZ,184.5,41620.0,2
435,5525,5525,20.0,205.33,4,6.0,71000.0,Charged Off,debt_consolidation,WA,205.33,27114.0,6
436,4000,4000,15.57,139.79,5,3.0,19000.0,Fully Paid,debt_consolidation,WA,4077.28,1043.0,6
437,12000,12000,12.4,269.37,6,5.0,60000.0,Fully Paid,debt_consolidation,CA,12238.33,1359.0,2
438,6000,6000,8.19,188.55,7,10.0,46000.0,Fully Paid,debt_consolidation,GA,5894.94,22097.0,4
439,10000,10000,13.08,337.33,6,10.0,144000.0,Fully Paid,debt_consolidation,ID,10109.04,2434.0,1
442,9500,9500,8.19,298.53,7,10.0,102000.0,Fully Paid,debt_consolidation,NV,9348.66,1279.0,3
445,23000,23000,10.33,745.72,6,3.0,95000.0,Charged Off,debt_consolidation,VA,0.0,2325.0,7
446,20000,20000,13.9,682.59,5,,54000.0,Charged Off,debt_consolidation,TX,682.59,4543.0,5
448,12800,12800,20.0,339.13,4,1.0,82000.0,Fully Paid,debt_consolidation,IL,13169.41,19031.0,5
451,30000,30000,11.02,982.45,6,5.0,140000.0,Charged Off,debt_consolidation,MO,982.45,7394.0,5
453,1200,1200,11.71,39.7,6,5.0,30000.0,Fully Paid,debt_consolidation,OH,5.72,3275.0,3
456,28000,28000,14.74,662.31,5,1.0,130000.0,Fully Paid,debt_consolidation,IN,78.96,4925.0,4
457,8000,8000,22.5,307.6,4,1.0,76000.0,Fully Paid,debt_consolidation,IN,8056.66,14124.0,5
