Column,loan_amnt,funded_amnt,int_rate,installment,grade,emp_length,annual_inc,loan_status,purpose,addr_state,last_pymnt_amnt,avg_cur_bal,num_actv_rev_tl
93,33000,33000,11.02,717.83,6,2.0,78769.0,Fully Paid,credit_card,WA,33303.05,8933.0,7
100,24000,24000,8.19,754.18,7,10.0,50000.0,Fully Paid,credit_card,MS,24336.42,30614.0,4
106,4000,4000,17.19,142.99,5,6.0,50000.0,Fully Paid,credit_card,PA,26.74,2742.0,1
107,12000,12000,8.81,380.54,7,1.0,82000.0,Fully Paid,credit_card,NY,12021.09,24107.0,1
108,2800,2800,10.33,90.79,6,3.0,58000.0,Fully Paid,credit_card,IL,2816.07,1971.0,2
112,18500,18500,13.08,421.69,6,3.0,88000.0,Fully Paid,credit_card,IN,18887.62,27551.0,3
114,7200,7200,12.4,240.53,6,3.0,86000.0,Fully Paid,credit_card,WA,7315.59,30187.0,4
116,2000,2000,14.74,69.08,5,,50000.0,Fully Paid,credit_card,IL,2004.91,461.0,3
119,25000,25000,15.57,873.63,5,10.0,59000.0,Fully Paid,credit_card,AL,25035.68,7278.0,4
130,21600,21600,12.4,484.86,6,1.0,200000.0,Fully Paid,credit_card,CT,21623.44,21920.0,8
136,16000,16000,15.57,385.45,5,1.0,105000.0,Fully Paid,credit_card,IL,16023.25,15733.0,4
142,10000,10000,11.71,330.76,6,5.0,31000.0,Fully Paid,credit_card,CT,10010.73,20742.0,2
147,15000,15000,16.4,530.33,5,,45000.0,Charged Off,credit_card,CA,530.33,1515.0,12
153,15000,15000,13.08,341.92,6,2.0,132000.0,Fully Paid,credit_card,CA,15017.99,41066.0,6
159,14000,14000,17.97,355.28,4,10.0,36000.0,Fully Paid,credit_card,CA,14023.48,2001.0,6
160,25000,25000,16.4,883.88,5,10.0,45000.0,Fully Paid,credit_card,CA,25079.72,6797.0,7
168,5000,5000,6.46,153.16,7,10.0,32000.0,Fully Paid,credit_card,NE,5036.54,10613.0,7
169,10000,10000,13.08,227.95,6,4.0,70000.0,Fully Paid,credit_card,NY,10079.93,9102.0,4
170,12000,12000,17.19,428.97,5,6.0,61500.0,Fully Paid,credit_card,NY,22.43,1515.0,10
173,37625,37625,11.02,1232.16,6,10.0,144552.0,Fully Paid,credit_card,TX,37663.7,22380.0,10
175,20000,20000,20.0,529.88,4,5.0,90000.0,Charged Off,credit_card,TX,0.0,17787.0,9
178,10000,10000,11.71,330.76,6,6.0,78500.0,Fully Paid,credit_card,MT,10010.93,1292.0,7
188,3000,3000,15.57,104.84,5,10.0,55000.0,Fully Paid,credit_card,CA,32.76,5602.0,3
189,24000,24000,6.46,735.14,7,5.0,101000.0,Fully Paid,credit_card,FL,24030.53,2067.0,2
205,10000,10000,14.74,236.54,5,1.0,30000.0,Charged Off,credit_card,CA,236.54,1439.0,5
218,8000,8000,6.46,245.05,7,4.0,75000.0,Fully Paid,credit_card,CA,8028.71,6803.0,3
231,5000,5000,20.0,185.82,4,10.0,62000.0,Charged Off,credit_card,CA,0.0,16812.0,3
233,4800,4800,8.81,152.22,7,8.0,25000.0,Fully Paid,credit_card,NY,4736.54,7065.0,1
250,3025,3025,14.74,104.48,5,5.0,50000.0,Charged Off,credit_card,GA,104.48,752.0,2
251,14000,14000,8.81,443.96,7,1.0,155000.0,Fully Paid,credit_card,CA,14129.85,2977.0,7
261,16000,16000,16.4,392.5,5,1.0,120000.0,Charged Off,credit_card,TX,392.5,35136.0,8
273,4000,4000,20.0,148.66,4,1.0,76000.0,Charged Off,credit_card,NY,0.0,4392.0,5
276,12000,12000,14.74,283.85,5,9.0,38000.0,Fully Paid,credit_card,CA,12211.02,2773.0,5
278,10000,10000,13.9,341.3,5,10.0,135000.0,Charged Off,credit_card,MA,341.3,26485.0,12
279,8000,8000,11.02,261.99,6,5.0,45000.0,Fully Paid,credit_card,GA,7890.21,12313.0,8
280,33600,33600,20.0,1248.7,4,3.0,85000.0,Fully Paid,credit_card,AZ,33696.69,7936.0,8
283,12000,12000,7.56,373.61,7,10.0,45000.0,Charged Off,credit_card,NY,0.0,621.0,2
284,17000,17000,11.71,562.3,6,1.0,55000.0,Fully Paid,credit_card,PA,17082.95,9923.0,7
285,16000,16000,11.71,529.22,6,8.0,58000.0,Fully Paid,credit_card,NY,562.2,7791.0,7
291,25000,25000,17.97,634.43,4,10.0,43000.0,Fully Paid,credit_card,CA,25077.12,2481.0,6
293,14000,14000,8.19,439.94,7,8.0,99500.0,Fully Paid,credit_card,TX,14019.11,17585.0,11
294,15000,15000,13.9,348.25,5,4.0,92000.0,Charged Off,credit_card,TX,150.0,13081.0,11
295,30000,30000,11.71,662.95,6,1.0,136000.0,Charged Off,credit_card,OH,689.95,6814.0,3
297,7800,7800,17.19,278.83,5,5.0,47000.0,Charged Off,credit_card,LA,0.0,29138.0,4
301,5000,5000,16.4,176.78,5,,38000.0,Fully Paid,credit_card,FL,5027.74,10585.0,6
308,4000,4000,11.02,131.0,6,,40000.0,Fully Paid,credit_card,MO,4023.26,149.0,4
316,13000,13000,13.9,443.68,5,10.0,89000.0,Fully Paid,credit_card,MA,13115.45,2693.0,7
317,15000,15000,8.19,471.37,7,10.0,220000.0,Charged Off,credit_card,FL,0.0,36333.0,4
344,5000,5000,12.4,167.03,6,,10320.0,Fully Paid,credit_card,AR,4026.01,1205.0,3
346,12000,12000,7.56,373.61,7,1.0,60000.0,Fully Paid,credit_card,VA,12127.21,24992.0,5
347,24000,24000,16.4,588.75,5,10.0,75000.0,Fully Paid,credit_card,NJ,24457.77,8068.0,6
352,25000,25000,20.0,662.35,4,1.0,70000.0,Charged Off,credit_card,IL,700.0,7736.0,11
368,5500,5500,11.71,181.92,6,3.0,100000.0,Fully Paid,credit_card,AL,5572.89,8626.0,5
379,40000,40000,11.8,885.75,6,10.0,65000.0,Fully Paid,credit_card,CA,40041.3,19704.0,1
380,6000,6000,13.08,202.4,6,10.0,70000.0,Fully Paid,credit_card,MI,6007.19,11056.0,5
382,7000,7000,10.33,226.96,6,,17775.0,Charged Off,credit_card,FL,226.96,1257.0,5
384,8350,8350,11.71,276.19,6,,30463.0,Fully Paid,credit_card,TX,8251.16,13507.0,3
391,12000,12000,8.81,380.54,7,10.0,81000.0,Fully Paid,credit_card,PA,12005.87,5332.0,17
400,3000,3000,11.71,99.23,6,1.0,16800.0,Fully Paid,credit_card,MO,3003.22,2115.0,2
403,4000,4000,7.02,123.55,7,2.0,42000.0,Fully Paid,credit_card,IL,4002.42,2659.0,3
406,15175,15175,28.8,479.84,4,10.0,98000.0,Charged Off,credit_card,OH,479.84,18651.0,16
409,14000,14000,12.4,467.68,6,,44000.0,Fully Paid,credit_card,IL,14015.91,5118.0,2
412,10000,10000,11.71,330.76,6,5.0,60000.0,Fully Paid,credit_card,MD,10032.53,15188.0,1
415,35000,35000,17.19,873.42,5,1.0,85500.0,Fully Paid,credit_card,NY,35584.05,2690.0,3
417,5800,5800,8.81,183.93,7,1.0,83000.0,Fully Paid,credit_card,CA,5825.55,668.0,3
420,30000,30000,20.0,1114.91,4,2.0,75000.0,Fully Paid,credit_card,AR,30089.33,5636.0,22
426,16000,16000,14.74,378.46,5,1.0,78000.0,Fully Paid,credit_card,NY,16034.72,2855.0,8
440,10000,10000,13.9,341.3,5,8.0,180000.0,Fully Paid,credit_card,NY,8131.02,34359.0,5
441,15000,15000,11.02,326.29,6,3.0,180000.0,Fully Paid,credit_card,CA,14987.76,81592.0,7
443,12000,12000,20.0,317.93,4,10.0,91000.0,Fully Paid,credit_card,TX,12093.42,49098.0,2
449,20000,20000,7.56,622.68,7,1.0,89000.0,Fully Paid,credit_card,CO,20059.85,30429.0,2
452,10000,10000,22.5,279.04,4,1.0,26000.0,Fully Paid,credit_card,SC,10033.13,1802.0,8
462,10000,10000,14.74,236.54,5,5.0,67800.0,Fully Paid,credit_card,OR,10183.55,45993.0,3
471,10000,10000,28.8,316.21,4,10.0,32000.0,Fully Paid,credit_card,NJ,10176.0,602.0,4
474,3500,3500,12.4,116.92,6,2.0,50000.0,Fully Paid,credit_card,OK,3542.08,15194.0,2
476,25000,25000,22.5,961.25,4,1.0,190000.0,Charged Off,credit_card,CA,961.25,22532.0,3
488,18000,18000,13.9,614.33,5,1.0,95000.0,Fully Paid,credit_card,AK,18036.0,26838.0,4
499,5000,5000,10.33,162.12,6,,24000.0,Fully Paid,credit_card,OR,5007.17,25139.0,2
510,5000,5000,20.0,185.82,4,10.0,34000.0,Fully Paid,credit_card,GA,25.0,6669.0,2
515,5000,5000,13.9,170.65,5,7.0,120000.0,Fully Paid,credit_card,KS,5050.19,33365.0,3
519,10000,10000,17.97,361.38,4,3.0,85000.0,Charged Off,credit_card,CT,0.0,4056.0,4
526,16750,16750,17.97,605.31,4,7.0,162000.0,Charged Off,credit_card,IN,605.31,26330.0,6
536,6000,6000,10.33,194.54,6,2.0,35000.0,Charged Off,credit_card,NJ,194.54,1028.0,8
537,18000,18000,12.4,601.31,6,8.0,110000.0,Fully Paid,credit_card,WI,140.69,15900.0,4
544,3000,3000,10.33,97.27,6,1.0,20000.0,Charged Off,credit_card,CO,97.27,665.0,1
549,1000,1000,13.9,34.13,5,5.0,250000.0,Fully Paid,credit_card,PA,1015.36,21231.0,9
552,10000,10000,11.02,327.49,6,,24000.0,Fully Paid,credit_card,IL,10015.86,1854.0,3
554,9000,9000,8.19,282.82,7,8.0,105000.0,Fully Paid,credit_card,MA,1266.04,21497.0,3
557,15000,15000,20.0,397.41,4,3.0,55000.0,Fully Paid,credit_card,MI,15124.63,5586.0,8
559,12000,12000,13.9,409.55,5,10.0,200000.0,Charged Off,credit_card,IL,409.55,14771.0,2
560,40000,40000,13.08,911.77,6,10.0,187000.0,Charged Off,credit_card,CA,0.0,26410.0,11
568,20000,20000,22.5,769.0,4,10.0,87000.0,Fully Paid,credit_card,MI,20125.0,6173.0,10
570,25000,25000,20.0,662.35,4,10.0,160000.0,Fully Paid,credit_card,MO,25746.72,25791.0,3
579,4200,4200,10.33,136.18,6,1.0,100000.0,Charged Off,credit_card,NY,0.0,26867.0,7
581,12950,12950,25.34,517.23,3,2.0,36000.0,Fully Paid,credit_card,CA,13018.39,2192.0,7
588,4000,4000,15.57,139.79,5,7.0,91000.0,Charged Off,credit_card,FL,160.55,4377.0,9
589,5600,5600,17.97,202.37,4,,19650.0,Fully Paid,credit_card,GA,5582.3,828.0,10
593,10200,10200,11.71,337.38,6,2.0,89000.0,Fully Paid,credit_card,MA,10377.31,11693.0,2
618,10000,10000,22.5,279.04,4,1.0,40000.0,Fully Paid,credit_card,GA,10020.63,28729.0,1
619,10000,10000,20.0,371.64,4,4.0,120000.0,Charged Off,credit_card,TX,371.64,3982.0,3
642,5000,5000,7.56,155.67,7,10.0,67000.0,Fully Paid,credit_card,IL,5057.1,19505.0,1
647,15000,15000,15.57,524.18,5,7.0,120000.0,Fully Paid,credit_card,NJ,15021.41,1482.0,17
651,10000,10000,13.08,227.95,6,7.0,117000.0,Fully Paid,credit_card,TX,10011.99,24521.0,4
652,19000,19000,16.4,466.1,5,,41000.0,Fully Paid,credit_card,TX,19362.4,1898.0,8
653,14000,14000,11.02,458.48,6,1.0,65000.0,Fully Paid,credit_card,MN,14023.88,1936.0,4
656,7200,7200,6.46,220.55,7,9.0,55000.0,Fully Paid,credit_card,CO,7247.8,5854.0,0
664,14500,14500,8.81,459.82,7,10.0,49000.0,Fully Paid,credit_card,NC,14599.36,4896.0,8
665,25000,25000,12.4,561.18,6,10.0,75000.0,Charged Off,credit_card,MD,561.18,20152.0,6
666,15000,15000,15.57,524.18,5,2.0,55000.0,Fully Paid,credit_card,NY,15136.24,1323.0,11
679,3200,3200,6.46,98.02,7,3.0,51000.0,Fully Paid,credit_card,TN,3208.61,13126.0,7
684,7225,7225,11.02,236.61,6,10.0,55000.0,Fully Paid,credit_card,MA,7232.19,2275.0,5
685,1100,1100,28.8,45.98,4,10.0,85000.0,Fully Paid,credit_card,VA,1150.6,1157.0,6
686,16000,16000,15.57,385.45,5,1.0,42000.0,Fully Paid,credit_card,CT,16105.88,4759.0,4
687,24150,24150,7.02,745.91,7,1.0,600000.0,Charged Off,credit_card,MS,745.91,42222.0,1
688,30000,30000,20.0,1114.91,4,10.0,140000.0,Charged Off,credit_card,WI,1264.91,3709.0,6
689,11000,11000,17.19,393.23,5,10.0,71000.0,Fully Paid,credit_card,KY,47.27,30299.0,5
692,16000,16000,16.4,392.5,5,7.0,150000.0,Fully Paid,credit_card,TX,16106.62,14351.0,4
702,1800,1800,8.19,56.57,7,1.0,33280.0,Fully Paid,credit_card,WV,1815.82,2206.0,1
711,4500,4500,13.9,153.59,5,10.0,45000.0,Fully Paid,credit_card,TX,4545.18,888.0,5
714,40000,40000,7.02,1235.45,7,5.0,172210.0,Fully Paid,credit_card,WV,40040.37,36525.0,2
723,20000,20000,28.8,835.94,4,2.0,93000.0,Charged Off,credit_card,TX,835.94,15676.0,13
725,40000,40000,13.08,911.77,6,1.0,130000.0,Fully Paid,credit_card,KY,40091.56,6559.0,4
729,6000,6000,11.02,196.49,6,,31000.0,Charged Off,credit_card,CA,196.49,2377.0,5
730,3500,3500,14.74,120.89,5,1.0,35000.0,Charged Off,credit_card,MN,20.0,11440.0,2
743,32000,32000,11.02,1047.95,6,3.0,70000.0,Fully Paid,credit_card,TX,32052.5,8545.0,7
749,11000,11000,16.4,388.91,5,3.0,110000.0,Fully Paid,credit_card,IL,11036.58,26433.0,3
754,10000,10000,13.9,341.3,5,10.0,52000.0,Fully Paid,credit_card,FL,10020.0,8258.0,2
760,1500,1500,13.08,50.6,6,,9000.0,Fully Paid,credit_card,NC,1526.47,19981.0,2
765,15000,15000,15.57,524.18,5,10.0,58000.0,Fully Paid,credit_card,CA,15136.24,818.0,9
769,5600,5600,20.0,208.12,4,8.0,75000.0,Fully Paid,credit_card,NY,5610.15,5572.0,6
776,24000,24000,7.02,741.27,7,5.0,133818.0,Fully Paid,credit_card,WI,24024.1,7426.0,6
777,5500,5500,7.56,171.24,7,10.0,60000.0,Fully Paid,credit_card,AL,5565.06,5787.0,3
795,6400,6400,11.02,209.59,6,1.0,64000.0,Fully Paid,credit_card,IL,4573.14,12493.0,3
806,30000,30000,7.56,934.02,7,10.0,150000.0,Charged Off,credit_card,TX,129.14,24378.0,7
811,5000,5000,16.4,176.78,5,3.0,45000.0,Fully Paid,credit_card,FL,5007.52,7895.0,3
814,10000,10000,8.19,314.25,7,1.0,96000.0,Fully Paid,credit_card,CA,10007.39,9272.0,8
815,7325,7325,18.94,268.29,4,2.0,32000.0,Charged Off,credit_card,IL,268.29,381.0,5
821,9000,9000,8.81,285.41,7,10.0,300000.0,Fully Paid,credit_card,OH,9157.13,33806.0,6
830,10000,10000,11.71,220.99,6,1.0,38000.0,Fully Paid,credit_card,CA,10146.91,3286.0,5
832,9000,9000,6.46,275.68,7,1.0,110000.0,Fully Paid,credit_card,TX,9056.32,20916.0,6
850,5000,5000,11.8,165.6,6,1.0,60000.0,Fully Paid,credit_card,OH,5005.08,20555.0,4
864,35000,35000,11.71,1157.66,6,6.0,200000.0,Charged Off,credit_card,NC,1220.0,56466.0,6
867,3000,3000,11.02,98.25,6,6.0,42000.0,Fully Paid,credit_card,OR,2958.28,586.0,3
869,8000,8000,8.19,251.4,7,1.0,140000.0,Fully Paid,credit_card,NY,7890.39,1626.0,8
870,10000,10000,6.46,306.31,7,,18000.0,Fully Paid,credit_card,PA,10066.08,12008.0,2
881,10000,10000,17.19,357.48,5,8.0,41843.0,Fully Paid,credit_card,NY,10029.51,1410.0,9
885,5000,5000,10.33,162.12,6,4.0,29000.0,Fully Paid,credit_card,AR,105.93,574.0,3
892,40000,40000,8.81,826.66,7,1.0,187000.0,Fully Paid,credit_card,MA,40604.3,69828.0,3
893,7500,7500,6.46,229.74,7,10.0,115000.0,Fully Paid,credit_card,CA,7541.69,35014.0,7
894,6000,6000,11.02,196.49,6,5.0,150000.0,Fully Paid,credit_card,ME,6025.71,24390.0,3
903,5000,5000,11.71,165.38,6,10.0,65000.0,Fully Paid,credit_card,FL,5026.02,2605.0,3
905,10000,10000,23.4,389.19,3,10.0,80000.0,Fully Paid,credit_card,IL,10285.45,22984.0,10
908,10200,10200,8.19,320.53,7,1.0,50000.0,Fully Paid,credit_card,TX,10267.29,3924.0,2
909,16000,16000,14.74,378.46,5,10.0,140000.0,Fully Paid,credit_card,CA,16339.02,23541.0,4
915,20000,20000,11.8,662.38,6,7.0,130000.0,Charged Off,credit_card,TX,662.38,22648.0,9
928,7500,7500,8.19,235.69,7,3.0,40000.0,Fully Paid,credit_card,FL,7604.91,2728.0,1
935,8000,8000,13.9,273.04,5,10.0,100000.0,Fully Paid,credit_card,TX,8138.95,6513.0,12
936,11000,11000,7.02,339.75,7,1.0,85000.0,Fully Paid,credit_card,UT,10793.45,29487.0,11
937,20800,20800,8.81,659.6,7,1.0,85000.0,Fully Paid,credit_card,MD,1381.87,5396.0,7
939,15400,15400,17.19,550.51,5,7.0,112883.0,Charged Off,credit_card,MI,644.23,1183.0,7
941,3200,3200,20.0,118.93,4,3.0,66000.0,Fully Paid,credit_card,MI,36.51,2392.0,11
943,24000,24000,8.19,488.82,7,6.0,65000.0,Fully Paid,credit_card,CA,23873.74,7070.0,6
944,15000,15000,19.92,396.75,4,,36000.0,Fully Paid,credit_card,CA,15043.99,15903.0,8
949,10000,10000,15.02,346.76,5,10.0,44000.0,Fully Paid,credit_card,CA,10219.0,1702.0,4
951,10000,10000,25.0,397.6,4,10.0,65000.0,Charged Off,credit_card,PA,0.0,17453.0,9
982,10000,10000,16.4,353.55,5,8.0,51000.0,Fully Paid,credit_card,TX,10008.31,876.0,13
983,35000,35000,6.46,1072.08,7,10.0,160000.0,Fully Paid,credit_card,PA,34569.36,28440.0,1
990,30500,30500,16.91,756.53,5,6.0,120000.0,Fully Paid,credit_card,OK,30590.26,11681.0,7
996,4500,4500,8.19,141.41,7,2.0,80000.0,Fully Paid,credit_card,CT,4440.67,26589.0,5
1009,13000,13000,11.71,429.99,6,1.0,57250.0,Fully Paid,credit_card,CA,13021.9,1325.0,2
1014,19500,19500,6.46,597.31,7,1.0,175000.0,Fully Paid,credit_card,NY,19143.21,18681.0,7
1022,9000,9000,20.0,334.48,4,8.0,51125.0,Fully Paid,credit_card,TX,9025.9,2405.0,16
1056,10000,10000,16.4,353.55,5,2.0,112000.0,Fully Paid,credit_card,NY,9956.03,5911.0,2
1059,10400,10400,7.02,321.22,7,7.0,67000.0,Fully Paid,credit_card,VA,10410.35,32699.0,2
1071,18000,18000,11.31,394.16,6,10.0,69400.0,Fully Paid,credit_card,MI,18298.09,7010.0,13
1079,5000,5000,16.4,176.78,5,1.0,35000.0,Fully Paid,credit_card,NY,5007.52,3847.0,2
1083,35000,35000,25.0,1027.3,4,3.0,75000.0,Charged Off,credit_card,NY,1477.3,3877.0,2
1084,30000,30000,20.0,1114.91,4,10.0,86000.0,Fully Paid,credit_card,GA,30133.33,7072.0,5
1085,7000,7000,12.98,235.8,6,10.0,35000.0,Fully Paid,credit_card,TX,7093.0,9120.0,6
1087,8000,8000,20.0,297.31,4,10.0,75000.0,Fully Paid,credit_card,NJ,8039.06,40314.0,4
1089,40000,40000,11.71,1323.04,6,1.0,126000.0,Fully Paid,credit_card,IN,40081.97,21755.0,9
1091,20000,20000,14.74,690.77,5,1.0,68000.0,Fully Paid,credit_card,CA,20027.05,1213.0,5
1092,10500,10500,13.08,239.34,6,3.0,50000.0,Fully Paid,credit_card,TX,10621.99,2497.0,7
1110,8000,8000,11.02,261.99,6,10.0,67000.0,Fully Paid,credit_card,KY,8128.46,17027.0,10
1119,28000,28000,13.08,944.51,6,10.0,71000.0,Fully Paid,credit_card,KY,3242.71,2366.0,9
1123,5150,5150,10.33,166.98,6,3.0,11000.0,Fully Paid,credit_card,IL,5173.19,3123.0,5
1130,16000,16000,10.72,521.71,6,1.0,60000.0,Fully Paid,credit_card,OH,16025.01,4593.0,5
1134,7000,7000,17.97,252.97,4,10.0,25000.0,Fully Paid,credit_card,NY,7011.53,1227.0,2
1145,15500,15500,10.33,502.55,6,6.0,66000.0,Fully Paid,credit_card,CA,15698.55,2425.0,6
1150,16000,16000,7.02,494.18,7,1.0,52000.0,Fully Paid,credit_card,VA,16178.74,28434.0,2
1152,17000,17000,6.46,520.73,7,10.0,107341.0,Fully Paid,credit_card,SC,17021.58,26856.0,3
1157,10000,10000,16.14,352.27,5,5.0,20000.0,Fully Paid,credit_card,FL,10019.28,1755.0,5
1164,2000,2000,20.0,74.33,4,,15000.0,Fully Paid,credit_card,TX,2043.13,1004.0,3
1165,6000,6000,11.71,198.46,6,1.0,40000.0,Fully Paid,credit_card,NC,5945.18,12695.0,6
1173,25000,25000,16.4,613.28,5,1.0,145000.0,Fully Paid,credit_card,CA,25037.58,7805.0,4
1177,12000,12000,10.33,256.92,6,1.0,55000.0,Fully Paid,credit_card,AZ,12024.41,14282.0,6
1192,20500,20500,22.5,572.04,4,10.0,60000.0,Fully Paid,credit_card,NE,21062.11,15123.0,3
1196,35000,35000,7.56,1089.69,7,1.0,165000.0,Fully Paid,credit_card,CA,35385.35,74102.0,3
1199,6000,6000,13.08,202.4,6,1.0,45000.0,Fully Paid,credit_card,CA,4917.58,5578.0,5
1209,20000,20000,13.9,682.59,5,10.0,66000.0,Fully Paid,credit_card,AZ,20449.02,14417.0,8
1217,6750,6750,15.57,235.88,5,10.0,46000.0,Charged Off,credit_card,WV,480.0,4815.0,4
1219,12000,12000,11.02,392.98,6,1.0,85000.0,Fully Paid,credit_card,NY,12011.94,1502.0,6
1224,14000,14000,28.8,442.69,4,5.0,42930.0,Fully Paid,credit_card,SC,14237.78,11640.0,4
1227,28000,28000,16.14,683.0,5,10.0,30000.0,Charged Off,credit_card,MO,683.0,4136.0,13
1229,12000,12000,7.02,370.64,7,4.0,29911.0,Fully Paid,credit_card,TX,12120.63,6235.0,5
1245,21000,21000,10.33,680.87,6,10.0,70000.0,Charged Off,credit_card,IN,680.87,15118.0,9
1246,30000,30000,7.02,926.59,7,1.0,448000.0,Fully Paid,credit_card,OH,30083.36,20943.0,4
1248,10000,10000,8.81,317.12,7,5.0,70000.0,Fully Paid,credit_card,NY,3827.44,1246.0,3
1266,32000,32000,22.5,1230.39,4,1.0,45000.0,Fully Paid,credit_card,ND,32107.2,19905.0,8
1270,10000,10000,13.08,227.95,6,5.0,54724.55,Charged Off,credit_card,CA,227.95,2879.0,6
1274,9000,9000,10.33,291.81,6,10.0,70000.0,Fully Paid,credit_card,IL,9013.69,5497.0,5
1276,30000,30000,10.33,642.3,6,4.0,58066.0,Fully Paid,credit_card,CA,29963.15,21020.0,7
1285,27000,27000,16.4,662.34,5,,130000.0,Fully Paid,credit_card,RI,27143.84,21533.0,4
1288,8400,8400,10.33,272.35,6,,43000.0,Charged Off,credit_card,IL,272.35,11311.0,7
1289,10000,10000,8.19,314.25,7,1.0,120000.0,Fully Paid,credit_card,WI,10011.68,1280.0,10
1290,26000,26000,12.4,583.63,6,8.0,120000.0,Charged Off,credit_card,NJ,583.63,40240.0,6
1292,16000,16000,8.19,502.79,7,7.0,175000.0,Fully Paid,credit_card,TX,3098.13,44130.0,4
1293,15500,15500,8.81,491.53,7,10.0,51000.0,Fully Paid,credit_card,FL,66.61,3158.0,7
1301,5000,5000,20.0,185.82,4,4.0,50000.0,Fully Paid,credit_card,MI,5022.22,11342.0,3
1302,36000,36000,7.02,1111.91,7,6.0,102000.0,Charged Off,credit_card,CA,1111.91,39915.0,13
1317,10000,10000,16.4,245.32,5,,40000.0,Fully Paid,credit_card,NJ,664.27,16175.0,6
1331,9600,9600,10.33,311.26,6,10.0,55000.0,Fully Paid,credit_card,NY,9717.6,18516.0,6
1336,8000,8000,7.02,247.09,7,7.0,69000.0,Fully Paid,credit_card,MN,7883.86,22445.0,2
1341,8000,8000,11.02,261.99,6,,37500.0,Fully Paid,credit_card,IL,8090.2,683.0,8
1348,24000,24000,7.56,747.22,7,1.0,200000.0,Charged Off,credit_card,UT,747.22,16644.0,3
1349,6500,6500,8.81,206.13,7,10.0,46000.0,Fully Paid,credit_card,IL,6579.11,11434.0,1
1352,8000,8000,13.08,269.86,6,8.0,55000.0,Fully Paid,credit_card,CA,8037.79,30523.0,3
1360,5000,5000,11.8,165.6,6,10.0,60000.0,Fully Paid,credit_card,CA,5070.21,3312.0,13
1363,10000,10000,11.02,327.49,6,10.0,105000.0,Fully Paid,credit_card,TX,9889.01,15103.0,6
1365,8000,8000,13.9,273.04,5,,24000.0,Charged Off,credit_card,CT,0.0,1471.0,3
1368,10000,10000,8.81,317.12,7,10.0,75000.0,Fully Paid,credit_card,FL,17.13,2199.0,7
1372,40000,40000,11.8,885.75,6,5.0,206000.0,Fully Paid,credit_card,CA,40292.46,22693.0,17
1374,10000,10000,15.57,349.46,5,8.0,77000.0,Fully Paid,credit_card,MI,9924.11,1207.0,6
1379,16000,16000,17.19,399.28,5,10.0,55000.0,Fully Paid,credit_card,OH,16039.58,2725.0,10
1385,14000,14000,8.19,439.94,7,7.0,52000.0,Fully Paid,credit_card,RI,14099.64,10043.0,3
1386,15000,15000,16.14,365.89,5,1.0,80000.0,Charged Off,credit_card,MA,365.89,60077.0,4
1388,5775,5775,22.35,221.6,4,10.0,96500.0,Fully Paid,credit_card,CA,5886.07,32695.0,4
1391,13000,13000,16.14,457.95,5,2.0,70000.0,Fully Paid,credit_card,OH,12949.24,6762.0,3
