Column,loan_amnt,funded_amnt,int_rate,installment,grade,emp_length,annual_inc,loan_status,purpose,addr_state,last_pymnt_amnt,avg_cur_bal,num_actv_rev_tl
330,8000,8000,7.02,247.09,7,10.0,73000.0,Charged Off,home_improvement,OH,0.0,11580.0,4
333,35000,35000,8.81,1109.9,7,4.0,130000.0,Fully Paid,home_improvement,OH,35028.27,33521.0,2
336,24000,24000,25.0,954.24,4,10.0,120000.0,Fully Paid,home_improvement,TX,24500.0,39209.0,3
338,6400,6400,17.19,228.79,5,7.0,69000.0,Charged Off,home_improvement,NY,0.0,4516.0,7
343,12000,12000,17.97,433.65,4,10.0,150000.0,Fully Paid,home_improvement,FL,12043.01,41035.0,4
358,7000,7000,8.81,221.98,7,,36000.0,Charged Off,home_improvement,TX,221.98,3854.0,12
364,5000,5000,6.46,153.16,7,10.0,100000.0,Fully Paid,home_improvement,TX,5036.54,19156.0,2
432,7000,7000,17.97,252.97,4,10.0,69000.0,Fully Paid,home_improvement,TX,6932.31,9544.0,17
458,7050,7050,15.57,246.37,5,8.0,55000.0,Fully Paid,home_improvement,CA,39.64,29301.0,4
481,21000,21000,6.46,643.25,7,10.0,150000.0,Fully Paid,home_improvement,FL,21019.35,48341.0,2
491,10000,10000,17.19,357.48,5,,66400.0,Fully Paid,home_improvement,FL,10023.88,2982.0,5
493,9600,9600,11.02,314.39,6,10.0,55000.0,Fully Paid,home_improvement,NJ,9652.9,3339.0,8
502,16000,16000,11.02,348.04,6,7.0,62000.0,Fully Paid,home_improvement,CA,16025.37,58667.0,1
521,4000,4000,8.81,126.85,7,10.0,71000.0,Fully Paid,home_improvement,GA,4038.92,14201.0,8
546,25000,25000,22.5,697.6,4,10.0,108000.0,Charged Off,home_improvement,NJ,697.6,6318.0,6
547,4800,4800,17.19,171.59,5,6.0,69000.0,Charged Off,home_improvement,IL,0.0,17099.0,6
595,10000,10000,8.81,317.12,7,1.0,107000.0,Fully Paid,home_improvement,NJ,10114.01,3100.0,17
596,20000,20000,7.02,617.73,7,1.0,299000.0,Fully Paid,home_improvement,FL,20142.44,68977.0,4
597,20000,20000,16.91,496.09,5,10.0,70000.0,Fully Paid,home_improvement,CA,20402.65,28048.0,3
607,4800,4800,14.74,165.79,5,6.0,70000.0,Charged Off,home_improvement,NC,0.0,5798.0,9
611,15000,15000,8.19,471.37,7,10.0,120000.0,Charged Off,home_improvement,CA,0.0,192887.0,1
644,24000,24000,17.19,598.92,5,10.0,200000.0,Fully Paid,home_improvement,NY,24219.6,26264.0,7
667,30000,30000,11.02,652.58,6,9.0,105000.0,Fully Paid,home_improvement,CA,30594.61,24107.0,4
678,20000,20000,11.02,654.97,6,,50000.0,Fully Paid,home_improvement,WI,20024.49,16.0,1
695,5500,5500,8.19,172.84,7,10.0,48000.0,Fully Paid,home_improvement,TN,5528.78,12276.0,1
705,5000,5000,16.4,176.78,5,5.0,65000.0,Charged Off,home_improvement,SC,0.0,5156.0,9
708,22400,22400,20.0,593.47,4,,50000.0,Fully Paid,home_improvement,CA,22491.68,1845.0,6
724,6000,6000,7.56,186.81,7,10.0,60000.0,Fully Paid,home_improvement,NC,6021.69,21674.0,3
726,8000,8000,6.46,245.05,7,2.0,90000.0,Fully Paid,home_improvement,TX,2027.95,12135.0,6
727,10000,10000,13.9,232.17,5,1.0,9600.0,Fully Paid,home_improvement,UT,10017.0,8104.0,2
728,17000,17000,17.19,607.71,5,8.0,53000.0,Fully Paid,home_improvement,NY,17043.02,2305.0,5
734,20000,20000,12.4,448.95,6,7.0,77185.0,Fully Paid,home_improvement,RI,20036.51,14799.0,3
745,12000,12000,7.56,373.61,7,1.0,89000.0,Fully Paid,home_improvement,MI,12102.63,12701.0,1
778,40000,40000,12.4,897.89,6,4.0,205000.0,Fully Paid,home_improvement,GA,40071.37,19580.0,11
779,3000,3000,17.97,108.42,4,2.0,92000.0,Fully Paid,home_improvement,OH,1985.88,12183.0,3
780,40000,40000,8.19,1256.97,7,10.0,54000.0,Fully Paid,home_improvement,MA,40046.73,50680.0,4
793,7500,7500,20.0,278.73,4,9.0,194000.0,Fully Paid,home_improvement,CT,7698.46,21292.0,8
799,7000,7000,17.19,250.24,5,10.0,34000.0,Charged Off,home_improvement,NV,250.24,5462.0,2
808,8500,8500,7.02,262.54,7,10.0,37000.0,Fully Paid,home_improvement,TN,8508.46,4857.0,4
813,20000,20000,20.0,743.28,4,1.0,90000.0,Fully Paid,home_improvement,RI,20058.89,8473.0,12
822,36000,36000,7.02,1111.91,7,10.0,60000.0,Charged Off,home_improvement,CA,0.0,6597.0,4
825,36000,36000,7.02,1111.91,7,5.0,180000.0,Fully Paid,home_improvement,NY,36422.77,59478.0,3
841,20400,20400,10.72,440.71,6,3.0,30000.0,Fully Paid,home_improvement,IL,20419.74,8765.0,1
843,13000,13000,13.9,443.68,5,10.0,100000.0,Fully Paid,home_improvement,FL,12858.88,28412.0,6
860,40000,40000,12.4,1336.23,6,,20268.0,Fully Paid,home_improvement,TX,39638.56,4668.0,14
865,10000,10000,11.02,327.49,6,10.0,130000.0,Fully Paid,home_improvement,TX,10127.7,29988.0,3
880,20000,20000,13.9,464.33,5,8.0,140000.0,Fully Paid,home_improvement,NY,20025.48,2097.0,4
890,4800,4800,15.57,167.74,5,,29564.0,Fully Paid,home_improvement,KY,53.16,1106.0,3
904,3200,3200,10.33,103.76,6,10.0,44000.0,Fully Paid,home_improvement,NY,3201.84,1349.0,8
929,5000,5000,8.81,158.56,7,10.0,63000.0,Fully Paid,home_improvement,IN,5029.37,4857.0,6
953,4000,4000,8.19,125.7,7,1.0,33000.0,Fully Paid,home_improvement,FL,4055.13,17611.0,1
957,4800,4800,7.02,148.26,7,10.0,69000.0,Charged Off,home_improvement,TN,0.0,17817.0,5
965,35000,35000,22.5,976.64,4,10.0,275000.0,Charged Off,home_improvement,CT,0.0,32869.0,1
971,5000,5000,13.9,170.65,5,9.0,135000.0,Fully Paid,home_improvement,CA,5073.36,31124.0,4
987,5000,5000,8.19,157.13,7,5.0,120000.0,Fully Paid,home_improvement,MA,5017.06,25529.0,2
1004,15000,15000,8.81,475.68,7,10.0,370000.0,Fully Paid,home_improvement,VA,10819.69,65355.0,3
1030,7000,7000,11.02,229.24,6,10.0,120000.0,Fully Paid,home_improvement,OH,7030.0,32854.0,7
1031,20000,20000,20.89,752.38,4,1.0,70000.0,Charged Off,home_improvement,FL,752.38,550.0,4
1032,2000,2000,16.14,70.46,5,5.0,104000.0,Charged Off,home_improvement,OR,75.0,7953.0,5
1035,15000,15000,17.19,536.22,5,10.0,140000.0,Fully Paid,home_improvement,CA,157.58,26886.0,4
1062,2475,2475,13.08,83.49,6,8.0,60000.0,Fully Paid,home_improvement,WI,1435.35,28463.0,2
1068,5000,5000,7.02,154.44,7,1.0,72800.0,Fully Paid,home_improvement,NJ,4913.51,38819.0,3
1070,2500,2500,8.81,79.28,7,,43000.0,Charged Off,home_improvement,MO,79.28,12095.0,5
1080,24000,24000,17.19,857.94,5,10.0,65000.0,Fully Paid,home_improvement,NV,24101.13,1807.0,3
1088,1000,1000,10.33,32.43,6,6.0,86000.0,Fully Paid,home_improvement,TX,989.77,3670.0,3
1094,6000,6000,8.19,188.55,7,,112000.0,Fully Paid,home_improvement,NY,0.0,25204.0,2
1096,30000,30000,14.74,1036.15,5,1.0,120000.0,Fully Paid,home_improvement,WA,30609.78,16199.0,6
1125,34000,34000,15.57,819.07,5,2.0,125000.0,Fully Paid,home_improvement,IL,34235.28,20184.0,4
1135,20000,20000,17.19,714.95,5,10.0,45000.0,Fully Paid,home_improvement,TX,20510.79,16580.0,6
1198,10000,10000,17.97,361.38,4,,41525.0,Fully Paid,home_improvement,AL,10114.81,19284.0,2
1212,12000,12000,11.71,396.92,6,8.0,80000.0,Fully Paid,home_improvement,TX,11912.68,14833.0,1
1253,20000,20000,15.57,698.91,5,1.0,80000.0,Fully Paid,home_improvement,TX,20053.46,353.0,3
1264,10000,10000,7.02,308.87,7,8.0,72000.0,Fully Paid,home_improvement,TX,9847.41,23582.0,4
1281,16000,16000,11.71,529.22,6,10.0,67000.0,Fully Paid,home_improvement,MS,135.32,13615.0,4
1284,14400,14400,17.19,514.77,5,10.0,50000.0,Fully Paid,home_improvement,WI,14740.85,31897.0,4
1313,6000,6000,20.89,225.72,4,10.0,65000.0,Fully Paid,home_improvement,PA,6011.13,26220.0,3
1327,3000,3000,15.57,104.84,5,10.0,53000.0,Fully Paid,home_improvement,TX,2991.19,24068.0,3
1354,5500,5500,7.02,169.88,7,10.0,38000.0,Fully Paid,home_improvement,OH,5256.33,1317.0,8
1362,5300,5300,10.33,171.84,6,10.0,75000.0,Charged Off,home_improvement,TX,171.84,2820.0,9
1375,15000,15000,12.4,501.09,6,10.0,124000.0,Charged Off,home_improvement,PA,501.09,7843.0,4
1378,19600,19600,15.02,679.64,5,10.0,550000.0,Fully Paid,home_improvement,CA,20029.24,78498.0,11
1393,10000,10000,16.91,248.05,5,,45336.0,Charged Off,home_improvement,MA,248.05,33305.0,6
1397,11200,11200,10.33,239.79,6,1.0,71000.0,Charged Off,home_improvement,TN,0.0,6250.0,7
1421,10000,10000,18.94,366.26,4,10.0,63300.0,Charged Off,home_improvement,TX,366.26,17534.0,8
1423,12000,12000,20.89,323.9,4,3.0,20082.0,Fully Paid,home_improvement,CA,12270.97,21063.0,3
1434,35000,35000,12.98,796.0,6,4.0,165000.0,Fully Paid,home_improvement,FL,35092.14,152346.0,3
1438,9800,9800,7.02,302.69,7,3.0,71000.0,Charged Off,home_improvement,OH,0.0,10420.0,5
1448,3000,3000,12.98,101.06,6,10.0,75000.0,Fully Paid,home_improvement,NY,3046.34,11989.0,3
1470,8000,8000,8.81,253.7,7,10.0,69000.0,Charged Off,home_improvement,CA,0.0,77.0,2
1473,8000,8000,7.02,247.09,7,10.0,69000.0,Charged Off,home_improvement,GA,0.0,22211.0,0
1474,40000,40000,16.14,975.71,5,10.0,120000.0,Fully Paid,home_improvement,MI,40358.67,2420.0,2
1482,12000,12000,7.56,373.61,7,10.0,71000.0,Charged Off,home_improvement,TX,0.0,4316.0,4
1489,30000,30000,16.91,744.13,5,5.0,39000.0,Fully Paid,home_improvement,NY,30046.5,48.0,4
1502,15000,15000,10.72,489.1,6,3.0,71000.0,Charged Off,home_improvement,NY,0.0,8130.0,3
1531,35000,35000,16.14,1232.92,5,10.0,84536.0,Fully Paid,home_improvement,NJ,36044.91,22683.0,1
1544,8000,8000,8.81,253.7,7,7.0,150000.0,Fully Paid,home_improvement,OH,359.91,25134.0,3
1576,3000,3000,15.02,104.03,5,,55000.0,Fully Paid,home_improvement,UT,2991.76,1106.0,3
1594,20000,20000,18.94,518.16,4,10.0,52000.0,Fully Paid,home_improvement,IL,20243.97,6101.0,7
1604,8000,8000,8.81,253.7,7,3.0,69000.0,Charged Off,home_improvement,FL,0.0,2618.0,4
1639,12000,12000,16.14,292.72,5,,0.0,Fully Paid,home_improvement,TN,11924.64,12113.0,1
1645,12500,12500,10.72,407.58,6,10.0,82000.0,Fully Paid,home_improvement,FL,12567.0,10636.0,3
1649,8000,8000,12.98,269.48,6,10.0,54000.0,Fully Paid,home_improvement,NC,8095.19,15690.0,8
1692,32000,32000,16.14,780.57,5,3.0,150000.0,Fully Paid,home_improvement,MA,32671.62,12586.0,15
1724,7500,7500,7.02,231.65,7,,69000.0,Fully Paid,home_improvement,NC,7521.94,16183.0,4
1725,2000,2000,7.02,61.78,7,5.0,75000.0,Fully Paid,home_improvement,OH,1969.85,35888.0,2
1765,11500,11500,20.89,432.62,4,10.0,50000.0,Fully Paid,home_improvement,TX,11266.97,2323.0,6
1767,6000,6000,10.33,194.54,6,6.0,84000.0,Fully Paid,home_improvement,OR,5935.97,52610.0,3
1774,5000,5000,8.19,157.13,7,2.0,107000.0,Fully Paid,home_improvement,AZ,4924.34,3377.0,2
1775,13500,13500,15.02,468.12,5,4.0,74000.0,Fully Paid,home_improvement,MN,13873.63,17525.0,6
1799,7000,7000,14.47,240.85,5,7.0,60000.0,Fully Paid,home_improvement,MI,100.39,5201.0,1
1805,4500,4500,6.46,137.84,7,1.0,5000.0,Fully Paid,home_improvement,MI,1903.96,28318.0,2
1823,20000,20000,10.72,652.13,6,1.0,50000.0,Fully Paid,home_improvement,FL,19224.69,92029.0,3
1842,11000,11000,19.92,290.95,4,3.0,80000.0,Fully Paid,home_improvement,CA,11164.34,21746.0,12
1877,12600,12600,11.8,279.01,6,4.0,90000.0,Fully Paid,home_improvement,GA,12599.49,29024.0,2
1899,5000,5000,19.92,185.62,4,5.0,175000.0,Fully Paid,home_improvement,MD,5026.93,27146.0,5
1941,17600,17600,7.02,543.6,7,10.0,170000.0,Fully Paid,home_improvement,TX,17611.02,19230.0,10
1944,18000,18000,15.02,624.16,5,10.0,92000.0,Fully Paid,home_improvement,NY,18217.79,2259.0,11
1947,25000,25000,10.72,540.08,6,,12500.0,Fully Paid,home_improvement,NJ,25143.17,29869.0,8
1960,10675,10675,11.31,351.06,6,10.0,110000.0,Fully Paid,home_improvement,TX,10580.32,17356.0,5
1961,3000,3000,8.19,94.28,7,7.0,29000.0,Fully Paid,home_improvement,CA,2955.9,539.0,2
2011,12000,12000,12.98,404.22,6,,11800.0,Charged Off,home_improvement,FL,0.0,37.0,1
2040,3000,3000,24.37,118.29,3,,65000.0,Fully Paid,home_improvement,WA,2963.7,44912.0,1
2057,12600,12600,16.91,448.67,5,10.0,180000.0,Charged Off,home_improvement,IL,448.67,27144.0,8
2074,14000,14000,8.19,439.94,7,1.0,52000.0,Fully Paid,home_improvement,NE,14180.6,11014.0,7
2075,5000,5000,15.02,173.38,5,5.0,87000.0,Fully Paid,home_improvement,FL,5010.81,2165.0,4
2080,25000,25000,13.56,576.02,5,,90000.0,Charged Off,home_improvement,NJ,717.27,25014.0,12
2083,6000,6000,6.46,183.79,7,7.0,115000.0,Fully Paid,home_improvement,NC,2325.65,26495.0,2
2123,25000,25000,27.27,1024.26,3,4.0,84700.0,Charged Off,home_improvement,MD,1024.26,39375.0,2
2129,40000,40000,7.56,1245.36,7,2.0,300000.0,Fully Paid,home_improvement,TX,40176.4,101751.0,1
2160,3000,3000,11.31,98.66,6,3.0,104000.0,Fully Paid,home_improvement,CA,3032.05,48374.0,4
2163,17100,17100,23.4,665.51,3,9.0,120000.0,Charged Off,home_improvement,VA,665.51,3277.0,3
2165,40000,40000,13.56,921.64,5,1.0,260000.0,Fully Paid,home_improvement,CA,39671.1,118839.0,3
2186,12000,12000,19.92,317.4,4,10.0,76000.0,Fully Paid,home_improvement,MI,12041.04,17094.0,7
2195,19625,19625,10.33,420.17,6,2.0,280000.0,Fully Paid,home_improvement,CA,19960.71,73158.0,4
2197,32000,32000,10.72,1043.41,6,7.0,175000.0,Fully Paid,home_improvement,CA,31566.93,47600.0,7
2203,20000,20000,12.98,454.86,6,6.0,145000.0,Fully Paid,home_improvement,VA,0.56,1827.0,3
2204,40000,40000,11.8,885.75,6,4.0,78000.0,Fully Paid,home_improvement,NY,39520.15,46096.0,2
2230,15000,15000,11.8,496.79,6,10.0,56000.0,Fully Paid,home_improvement,AZ,26.49,16416.0,4
2282,16800,16800,19.92,444.35,4,1.0,50000.0,Fully Paid,home_improvement,CT,16831.23,0.0,0
2284,2500,2500,20.89,94.05,4,5.0,96000.0,Fully Paid,home_improvement,KS,2531.92,15514.0,4
2301,5000,5000,8.81,158.56,7,10.0,75000.0,Fully Paid,home_improvement,MD,4795.98,2670.0,2
2314,30000,30000,8.19,611.03,7,10.0,200000.0,Fully Paid,home_improvement,CA,30245.15,28296.0,0
2335,20000,20000,7.02,617.73,7,7.0,90000.0,Fully Paid,home_improvement,FL,19613.34,4357.0,8
2352,35000,35000,23.4,994.73,3,5.0,150000.0,Fully Paid,home_improvement,CA,35591.5,47056.0,4
2360,30000,30000,22.35,834.55,4,10.0,160000.0,Fully Paid,home_improvement,CA,30564.79,4628.0,8
2364,30000,30000,11.31,986.58,6,7.0,105000.0,Fully Paid,home_improvement,TX,30051.65,37160.0,4
2365,40000,40000,12.98,1347.38,6,1.0,125000.0,Fully Paid,home_improvement,TX,39673.17,30665.0,5
2391,12000,12000,17.97,304.53,4,1.0,38000.0,Fully Paid,home_improvement,KY,12080.03,2502.0,2
2402,35000,35000,7.02,1081.02,7,7.0,104000.0,Fully Paid,home_improvement,GA,35264.12,7784.0,3
2413,12000,12000,16.91,427.3,5,1.0,85000.0,Fully Paid,home_improvement,FL,12035.51,111157.0,0
2428,24475,24475,19.92,908.59,4,5.0,50000.0,Fully Paid,home_improvement,OH,24840.66,18884.0,1
2430,18000,18000,10.33,385.38,6,3.0,60000.0,Fully Paid,home_improvement,TX,18026.75,2096.0,5
2469,5000,5000,11.31,164.43,6,5.0,55000.0,Charged Off,home_improvement,ID,0.0,77311.0,2
2472,5000,5000,19.92,185.62,4,3.0,100000.0,Charged Off,home_improvement,TX,185.62,26108.0,7
2473,20000,20000,14.47,688.13,5,8.0,69000.0,Charged Off,home_improvement,CA,688.13,7835.0,4
2475,40000,40000,22.35,1112.74,4,,0.0,Fully Paid,home_improvement,TX,40326.74,7602.0,6
2492,5600,5600,18.94,205.11,4,1.0,100000.0,Fully Paid,home_improvement,KY,11.31,23526.0,5
2502,10000,10000,8.19,314.25,7,2.0,84000.0,Fully Paid,home_improvement,AZ,9858.6,15405.0,4
2525,4800,4800,14.47,165.16,5,10.0,72000.0,Charged Off,home_improvement,TX,165.16,14907.0,9
2527,6800,6800,11.8,225.21,6,1.0,250000.0,Fully Paid,home_improvement,PA,6860.18,3357.0,3
2538,5725,5725,19.92,212.53,4,3.0,150000.0,Fully Paid,home_improvement,CA,5854.17,132662.0,3
2586,15000,15000,20.89,564.28,4,10.0,52500.0,Fully Paid,home_improvement,VA,15371.99,4719.0,7
2589,17000,17000,7.56,529.28,7,10.0,128500.0,Fully Paid,home_improvement,GA,1804.72,7950.0,5
2604,6000,6000,7.56,186.81,7,10.0,100000.0,Fully Paid,home_improvement,NY,5911.8,48353.0,3
2628,3000,3000,13.56,101.9,5,4.0,97000.0,Fully Paid,home_improvement,NC,12.15,17619.0,6
2649,19500,19500,10.33,632.24,6,3.0,164435.0,Charged Off,home_improvement,MI,0.0,5655.0,8
2666,16000,16000,8.81,507.39,7,6.0,107000.0,Fully Paid,home_improvement,SD,15782.52,43235.0,2
2677,16000,16000,17.97,406.04,4,8.0,60000.0,Fully Paid,home_improvement,CA,16339.68,16848.0,3
2703,10600,10600,7.02,327.4,7,,90849.0,Fully Paid,home_improvement,CA,10631.01,11069.0,1
2704,5000,5000,8.81,158.56,7,,51554.0,Fully Paid,home_improvement,MD,5004.11,31868.0,5
2714,2000,2000,11.31,65.78,6,,30000.0,Fully Paid,home_improvement,FL,2031.74,799.0,4
2748,6000,6000,15.02,208.06,5,10.0,70000.0,Fully Paid,home_improvement,IL,5.08,1872.0,3
2749,8000,8000,7.56,249.08,7,5.0,75000.0,Fully Paid,home_improvement,OH,8008.9,12499.0,2
2757,20000,20000,12.98,673.69,6,4.0,100000.0,Charged Off,home_improvement,NY,673.69,20707.0,4
2767,8075,8075,8.19,253.75,7,1.0,125000.0,Fully Paid,home_improvement,CA,7949.33,39164.0,8
2773,10000,10000,16.91,356.08,5,10.0,72000.0,Fully Paid,home_improvement,WA,9940.7,6016.0,3
2778,1200,1200,20.89,45.15,4,3.0,38500.0,Fully Paid,home_improvement,ME,1222.94,9975.0,4
2779,40000,40000,6.46,1225.24,7,,0.0,Fully Paid,home_improvement,CO,38212.34,33155.0,2
2780,13000,13000,12.98,295.66,6,1.0,86000.0,Fully Paid,home_improvement,FL,12920.35,2756.0,1
2792,35850,35850,23.4,1395.23,3,9.0,150000.0,Charged Off,home_improvement,MD,1395.23,5335.0,6
2821,8600,8600,20.89,323.53,4,8.0,115000.0,Fully Paid,home_improvement,MI,25.44,111357.0,6
2831,10000,10000,16.14,352.27,5,2.0,75000.0,Fully Paid,home_improvement,MN,9786.42,7411.0,2
2845,20000,20000,22.35,556.37,4,10.0,104000.0,Charged Off,home_improvement,CA,556.37,12653.0,22
2848,5000,5000,16.14,176.14,5,10.0,42000.0,Charged Off,home_improvement,NM,176.14,1784.0,1
2862,12000,12000,12.98,404.22,6,1.0,54000.0,Fully Paid,home_improvement,CA,12227.04,1421.0,2
2866,20000,20000,22.35,556.37,4,6.0,65000.0,Fully Paid,home_improvement,TX,20187.51,8408.0,13
2868,18000,18000,20.89,485.85,4,10.0,80000.0,Fully Paid,home_improvement,VA,44.51,22864.0,5
2880,1250,1250,27.27,51.22,3,10.0,126962.0,Fully Paid,home_improvement,DC,1248.19,79786.0,1
2909,10000,10000,7.02,308.87,7,10.0,70000.0,Fully Paid,home_improvement,MN,9578.59,4265.0,4
2929,12000,12000,27.27,368.37,3,,177500.0,Fully Paid,home_improvement,PA,12362.88,708.0,4
2951,18000,18000,16.91,446.48,5,7.0,185000.0,Charged Off,home_improvement,TX,8.17,6138.0,6
2958,20925,20925,15.02,498.03,5,10.0,78000.0,Fully Paid,home_improvement,CA,21394.08,21486.0,3
2967,25000,25000,26.31,753.11,3,1.0,100000.0,Charged Off,home_improvement,MA,753.11,10768.0,2
2973,12000,12000,25.34,354.62,3,8.0,113000.0,Fully Paid,home_improvement,TX,12045.27,7359.0,17
2994,20000,20000,16.91,712.16,5,3.0,177500.0,Charged Off,home_improvement,CO,712.16,38340.0,4
3027,38100,38100,7.02,1176.77,7,5.0,10000.0,Charged Off,home_improvement,CA,1176.77,39609.0,8
3035,32000,32000,10.72,691.3,6,1.0,50000.0,Fully Paid,home_improvement,CO,32521.07,6546.0,4
3053,10000,10000,17.97,361.38,4,10.0,64000.0,Fully Paid,home_improvement,TX,10025.86,9733.0,8
3057,4000,4000,8.19,125.7,7,2.0,100000.0,Fully Paid,home_improvement,CA,3932.55,56901.0,2
3067,10000,10000,19.92,371.23,4,5.0,50000.0,Fully Paid,home_improvement,NV,10028.66,5317.0,11
3090,3025,3025,18.94,110.8,4,10.0,32500.0,Charged Off,home_improvement,GA,110.8,9628.0,8
3111,3250,3250,14.47,111.83,5,10.0,43500.0,Charged Off,home_improvement,TX,111.83,4096.0,5
3114,8675,8675,14.47,298.48,5,10.0,54000.0,Fully Paid,home_improvement,SC,8686.51,18172.0,2
3136,3000,3000,20.89,112.86,4,,18648.0,Charged Off,home_improvement,FL,135.5,1140.0,5
3142,1000,1000,23.4,38.92,3,,26052.0,Fully Paid,home_improvement,CT,958.94,908.0,4
3163,40000,40000,11.31,1315.43,6,10.0,110000.0,Fully Paid,home_improvement,WI,39515.63,18150.0,5
3168,5000,5000,8.81,158.56,7,6.0,108000.0,Fully Paid,home_improvement,TX,5045.06,10265.0,6
3172,15000,15000,8.19,305.52,7,3.0,225000.0,Fully Paid,home_improvement,PA,72.4,87313.0,1
3181,15000,15000,11.31,493.29,6,10.0,52000.0,Fully Paid,home_improvement,CA,15207.76,20279.0,3
3210,5000,5000,17.97,180.69,4,1.0,44000.0,Fully Paid,home_improvement,WA,5008.24,7109.0,6
3213,40000,40000,10.33,856.4,6,10.0,90000.0,Fully Paid,home_improvement,GA,40548.29,23184.0,6
3225,18000,18000,17.97,650.48,4,10.0,87949.0,Charged Off,home_improvement,WA,650.48,15570.0,5
3235,11000,11000,13.56,253.45,5,10.0,70000.0,Fully Paid,home_improvement,FL,11140.68,3204.0,10
3250,12000,12000,24.37,473.13,3,1.0,72000.0,Charged Off,home_improvement,TN,473.13,13478.0,6
3265,12000,12000,17.97,304.53,4,10.0,54000.0,Fully Paid,home_improvement,MS,12086.81,26567.0,2
3274,5000,5000,12.98,168.43,6,7.0,96000.0,Fully Paid,home_improvement,MN,1242.53,54949.0,2
3316,33000,33000,13.56,1120.83,5,4.0,100000.0,Charged Off,home_improvement,NY,1120.83,15848.0,3
3333,5200,5200,15.02,180.32,5,,45500.0,Fully Paid,home_improvement,NV,4948.15,20017.0,4
3337,7200,7200,17.97,260.19,4,10.0,105000.0,Charged Off,home_improvement,CA,260.19,40150.0,6
3344,3600,3600,10.72,117.39,6,10.0,105000.0,Charged Off,home_improvement,CT,0.0,35774.0,3
3422,35000,35000,13.56,1188.76,5,1.0,75000.0,Charged Off,home_improvement,UT,1188.76,3628.0,6
3424,12600,12600,10.33,408.53,6,10.0,80000.0,Fully Paid,home_improvement,FL,12502.2,54860.0,4
3427,10975,10975,18.94,401.97,4,10.0,95000.0,Fully Paid,home_improvement,OH,11011.72,75658.0,3
3440,10000,10000,20.89,269.92,4,10.0,31000.0,Charged Off,home_improvement,MO,0.0,11349.0,4
3455,3775,3775,15.02,130.9,5,1.0,36000.0,Fully Paid,home_improvement,MT,3858.2,26974.0,2
3472,12000,12000,17.97,433.65,4,4.0,140000.0,Charged Off,home_improvement,NY,888.98,2881.0,3
3474,10000,10000,8.19,314.25,7,1.0,86000.0,Charged Off,home_improvement,CA,0.0,71246.0,1
3483,40000,40000,6.46,1225.24,7,10.0,720000.0,Fully Paid,home_improvement,IL,21183.19,114236.0,3
